id,first_name,second_name,value,pred_minutes,rolling_xg_5,season_mean_bonus,average_xg_per_game,cumulative_xg,cumulative_goals,rolling_xa_5,average_xa_per_game,cumulative_xa,cumulative_assists,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
88,Nathan,Collins,45,90.0,0.098,0.0769230769230769,0.133076923076923,1.73,1,0.09,0.0525,0.78,4,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
88,Nathan,Collins,45,90.0,0.098,0.0769230769230769,0.133076923076923,1.73,1,0.09,0.0525,0.78,4,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
88,Nathan,Collins,45,90.0,0.098,0.0769230769230769,0.133076923076923,1.73,1,0.09,0.0525,0.78,4,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
92,Rico,Henry,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
92,Rico,Henry,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
92,Rico,Henry,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
93,Aaron,Hickey,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
93,Aaron,Hickey,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
93,Aaron,Hickey,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
96,Kim,Ji-soo,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
96,Kim,Ji-soo,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
96,Kim,Ji-soo,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
100,Ben,Mee,42,0.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
100,Ben,Mee,42,0.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
100,Ben,Mee,42,0.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
104,Ethan,Pinnock,45,90.0,0.006,0.0,0.0669230769230769,0.87,2,0.072,0.0441666666666666,0.55,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
104,Ethan,Pinnock,45,90.0,0.006,0.0,0.0669230769230769,0.87,2,0.072,0.0441666666666666,0.55,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
104,Ethan,Pinnock,45,90.0,0.006,0.0,0.0669230769230769,0.87,2,0.072,0.0441666666666666,0.55,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
105,Mads,Roerslev Rasmussen,44,46.75,0.0025,0.0,0.0025,0.01,0,0.085,0.0766666666666666,0.34,1,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
105,Mads,Roerslev Rasmussen,44,46.75,0.0025,0.0,0.0025,0.01,0,0.085,0.0766666666666666,0.34,1,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
105,Mads,Roerslev Rasmussen,44,46.75,0.0025,0.0,0.0025,0.01,0,0.085,0.0766666666666666,0.34,1,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
112,Mathias,Jorgensen,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
112,Mathias,Jorgensen,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
112,Mathias,Jorgensen,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
338,Sepp,van den Berg,41,90.0,0.078,0.0,0.062,0.6200000000000001,0,0.022,0.0388888888888888,0.38,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
338,Sepp,van den Berg,41,90.0,0.078,0.0,0.062,0.6200000000000001,0,0.022,0.0388888888888888,0.38,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
338,Sepp,van den Berg,41,90.0,0.078,0.0,0.062,0.6200000000000001,0,0.022,0.0388888888888888,0.38,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
649,Jayden,Meghoma,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
649,Jayden,Meghoma,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
649,Jayden,Meghoma,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
116,Valentín,Barco,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
116,Valentín,Barco,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
116,Valentín,Barco,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
116,Valentín,Barco,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
120,Lewis,Dunk,44,4.5,0.036,0.0,0.03125,0.25,0,0.01,0.0414285714285714,0.29,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
120,Lewis,Dunk,44,4.5,0.036,0.0,0.03125,0.25,0,0.01,0.0414285714285714,0.29,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
120,Lewis,Dunk,44,4.5,0.036,0.0,0.03125,0.25,0,0.01,0.0414285714285714,0.29,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
120,Lewis,Dunk,44,4.5,0.036,0.0,0.03125,0.25,0,0.01,0.0414285714285714,0.29,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
122,Pervis,Estupiñán,50,90.0,0.036,0.2857142857142857,0.0285714285714285,0.1999999999999999,0,0.15,0.0983333333333333,0.95,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
122,Pervis,Estupiñán,50,90.0,0.036,0.2857142857142857,0.0285714285714285,0.1999999999999999,0,0.15,0.0983333333333333,0.95,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
122,Pervis,Estupiñán,50,90.0,0.036,0.2857142857142857,0.0285714285714285,0.1999999999999999,0,0.15,0.0983333333333333,0.95,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
122,Pervis,Estupiñán,50,90.0,0.036,0.2857142857142857,0.0285714285714285,0.1999999999999999,0,0.15,0.0983333333333333,0.95,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
128,Igor Julio,dos Santos de Paulo,44,90.0,0.0,0.0,0.0071428571428571,0.05,0,0.036,0.0066666666666666,0.19,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
128,Igor Julio,dos Santos de Paulo,44,90.0,0.0,0.0,0.0071428571428571,0.05,0,0.036,0.0066666666666666,0.19,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
128,Igor Julio,dos Santos de Paulo,44,90.0,0.0,0.0,0.0071428571428571,0.05,0,0.036,0.0066666666666666,0.19,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
128,Igor Julio,dos Santos de Paulo,44,90.0,0.0,0.0,0.0071428571428571,0.05,0,0.036,0.0066666666666666,0.19,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
131,Tariq,Lamptey,44,20.25,0.0,0.0,0.0,0.0,0,0.09,0.0,0.09,1,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
131,Tariq,Lamptey,44,20.25,0.0,0.0,0.0,0.0,0,0.09,0.0,0.09,1,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
131,Tariq,Lamptey,44,20.25,0.0,0.0,0.0,0.0,0,0.09,0.0,0.09,1,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
131,Tariq,Lamptey,44,20.25,0.0,0.0,0.0,0.0,0,0.09,0.0,0.09,1,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
139,Odeluga,Offiah,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
139,Odeluga,Offiah,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
139,Odeluga,Offiah,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
139,Odeluga,Offiah,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
144,Jan Paul,van Hecke,45,90.0,0.022,0.0,0.016,0.1599999999999999,0,0.068,0.0433333333333333,0.4700000000000001,1,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
144,Jan Paul,van Hecke,45,90.0,0.022,0.0,0.016,0.1599999999999999,0,0.068,0.0433333333333333,0.4700000000000001,1,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
144,Jan Paul,van Hecke,45,90.0,0.022,0.0,0.016,0.1599999999999999,0,0.068,0.0433333333333333,0.4700000000000001,1,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
144,Jan Paul,van Hecke,45,90.0,0.022,0.0,0.016,0.1599999999999999,0,0.068,0.0433333333333333,0.4700000000000001,1,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
145,Joël,Veltman,46,86.25,0.004,0.4545454545454545,0.0063636363636363,0.07,0,0.114,0.106,1.07,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
145,Joël,Veltman,46,86.25,0.004,0.4545454545454545,0.0063636363636363,0.07,0,0.114,0.106,1.07,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
145,Joël,Veltman,46,86.25,0.004,0.4545454545454545,0.0063636363636363,0.07,0,0.114,0.106,1.07,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
145,Joël,Veltman,46,86.25,0.004,0.4545454545454545,0.0063636363636363,0.07,0,0.114,0.106,1.07,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
147,Adam,Webster,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
147,Adam,Webster,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
147,Adam,Webster,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
147,Adam,Webster,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
628,Ferdi,Kadioglu,45,39.25,0.1025,0.0,0.1025,0.41,1,0.035,0.02,0.14,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
628,Ferdi,Kadioglu,45,39.25,0.1025,0.0,0.1025,0.41,1,0.035,0.02,0.14,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
628,Ferdi,Kadioglu,45,39.25,0.1025,0.0,0.1025,0.41,1,0.035,0.02,0.14,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
628,Ferdi,Kadioglu,45,39.25,0.1025,0.0,0.1025,0.41,1,0.035,0.02,0.14,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
663,Imari,Samuels,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
663,Imari,Samuels,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
663,Imari,Samuels,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
663,Imari,Samuels,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
681,Ruairi,McConville,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
681,Ruairi,McConville,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
681,Ruairi,McConville,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
681,Ruairi,McConville,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
685,Jacob,Slater,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,5,1130,1100,1220,1100,BHA,FUL,14,0,24,2
685,Jacob,Slater,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,11,5,1130,1060,1220,1090,BHA,LEI,15,0,24,2
685,Jacob,Slater,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,19,5,1130,1080,1220,1120,BHA,WHU,17,0,24,2
685,Jacob,Slater,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,5,1130,1120,1220,1200,BHA,AVL,19,0,24,2
153,Benoît,Badiashile,43,30.0,0.0,0.0,0.0,0.0,0,0.05,0.0,0.05,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
153,Benoît,Badiashile,43,30.0,0.0,0.0,0.0,0.0,0,0.05,0.0,0.05,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
153,Benoît,Badiashile,43,30.0,0.0,0.0,0.0,0.0,0,0.05,0.0,0.05,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
153,Benoît,Badiashile,43,30.0,0.0,0.0,0.0,0.0,0,0.05,0.0,0.05,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
160,Ben,Chilwell,47,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
160,Ben,Chilwell,47,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
160,Ben,Chilwell,47,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
160,Ben,Chilwell,47,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
162,Levi,Colwill,45,90.0,0.002,0.0769230769230769,0.0146153846153846,0.19,0,0.064,0.0675,0.8200000000000001,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
162,Levi,Colwill,45,90.0,0.002,0.0769230769230769,0.0146153846153846,0.19,0,0.064,0.0675,0.8200000000000001,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
162,Levi,Colwill,45,90.0,0.002,0.0769230769230769,0.0146153846153846,0.19,0,0.064,0.0675,0.8200000000000001,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
162,Levi,Colwill,45,90.0,0.002,0.0769230769230769,0.0146153846153846,0.19,0,0.064,0.0675,0.8200000000000001,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
163,Marc,Cucurella Saseta,50,78.75,0.0,0.2,0.0,0.0,0,0.14,0.1011111111111111,0.94,1,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
163,Marc,Cucurella Saseta,50,78.75,0.0,0.2,0.0,0.0,0,0.14,0.1011111111111111,0.94,1,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
163,Marc,Cucurella Saseta,50,78.75,0.0,0.2,0.0,0.0,0,0.14,0.1011111111111111,0.94,1,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
163,Marc,Cucurella Saseta,50,78.75,0.0,0.2,0.0,0.0,0,0.14,0.1011111111111111,0.94,1,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
167,Axel,Disasi,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
167,Axel,Disasi,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
167,Axel,Disasi,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
167,Axel,Disasi,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
170,Alfie,Gilchrist,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
170,Alfie,Gilchrist,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
170,Alfie,Gilchrist,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
170,Alfie,Gilchrist,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
171,Malo,Gusto,49,51.75,0.178,0.0,0.1149999999999999,0.92,0,0.0419999999999999,0.0414285714285714,0.32,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
171,Malo,Gusto,49,51.75,0.178,0.0,0.1149999999999999,0.92,0,0.0419999999999999,0.0414285714285714,0.32,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
171,Malo,Gusto,49,51.75,0.178,0.0,0.1149999999999999,0.92,0,0.0419999999999999,0.0414285714285714,0.32,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
171,Malo,Gusto,49,51.75,0.178,0.0,0.1149999999999999,0.92,0,0.0419999999999999,0.0414285714285714,0.32,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
172,Reece,James,49,47.0,0.0,0.0,0.0,0.0,0,0.105,0.04,0.21,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
172,Reece,James,49,47.0,0.0,0.0,0.0,0.0,0,0.105,0.04,0.21,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
172,Reece,James,49,47.0,0.0,0.0,0.0,0.0,0,0.105,0.04,0.21,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
172,Reece,James,49,47.0,0.0,0.0,0.0,0.0,0,0.105,0.04,0.21,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
176,Malang,Sarr,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
176,Malang,Sarr,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
176,Malang,Sarr,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
176,Malang,Sarr,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
187,Tosin,Adarabioyo,42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
187,Tosin,Adarabioyo,42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
187,Tosin,Adarabioyo,42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
187,Tosin,Adarabioyo,42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
189,Wesley,Fofana,45,90.0,0.072,0.2,0.0399999999999999,0.3999999999999999,0,0.012,0.0133333333333333,0.1399999999999999,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
189,Wesley,Fofana,45,90.0,0.072,0.2,0.0399999999999999,0.3999999999999999,0,0.012,0.0133333333333333,0.1399999999999999,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
189,Wesley,Fofana,45,90.0,0.072,0.2,0.0399999999999999,0.3999999999999999,0,0.012,0.0133333333333333,0.1399999999999999,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
189,Wesley,Fofana,45,90.0,0.072,0.2,0.0399999999999999,0.3999999999999999,0,0.012,0.0133333333333333,0.1399999999999999,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
575,Caleb,Wiley,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,17,6,1130,1060,1330,1060,CHE,SOU,14,0,24,2
575,Caleb,Wiley,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,18,6,1130,1110,1330,1330,CHE,TOT,15,0,24,2
575,Caleb,Wiley,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8,6,1130,1080,1330,1080,CHE,EVE,17,0,24,2
575,Caleb,Wiley,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,6,1130,1070,1330,1050,CHE,IPS,19,0,24,2
159,Trevoh,Chalobah,44,90.0,0.0139999999999999,0.2857142857142857,0.0528571428571428,0.37,1,0.05,0.01,0.31,0,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
159,Trevoh,Chalobah,44,90.0,0.0139999999999999,0.2857142857142857,0.0528571428571428,0.37,1,0.05,0.01,0.31,0,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
159,Trevoh,Chalobah,44,90.0,0.0139999999999999,0.2857142857142857,0.0528571428571428,0.37,1,0.05,0.01,0.31,0,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
194,Chris,Richards,44,0.25,0.03,0.0,0.03,0.12,0,0.0025,0.0033333333333333,0.01,0,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
194,Chris,Richards,44,0.25,0.03,0.0,0.03,0.12,0,0.0025,0.0033333333333333,0.01,0,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
194,Chris,Richards,44,0.25,0.03,0.0,0.03,0.12,0,0.0025,0.0033333333333333,0.01,0,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
195,Chadi,Riad Dnanou,43,0.0,0.0,0.0,0.0,0.0,0,0.02,0.0,0.02,0,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
195,Chadi,Riad Dnanou,43,0.0,0.0,0.0,0.0,0.0,0,0.02,0.0,0.02,0,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
195,Chadi,Riad Dnanou,43,0.0,0.0,0.0,0.0,0.0,0,0.02,0.0,0.02,0,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
196,Nathaniel,Clyne,44,17.0,0.0025,0.0,0.0025,0.01,0,0.005,0.0066666666666666,0.02,0,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
196,Nathaniel,Clyne,44,17.0,0.0025,0.0,0.0025,0.01,0,0.005,0.0066666666666666,0.02,0,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
196,Nathaniel,Clyne,44,17.0,0.0025,0.0,0.0025,0.01,0,0.005,0.0066666666666666,0.02,0,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
200,Marc,Guéhi,45,90.0,0.196,0.2307692307692307,0.0892307692307692,1.16,2,0.028,0.0208333333333333,0.36,1,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
200,Marc,Guéhi,45,90.0,0.196,0.2307692307692307,0.0892307692307692,1.16,2,0.028,0.0208333333333333,0.36,1,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
200,Marc,Guéhi,45,90.0,0.196,0.2307692307692307,0.0892307692307692,1.16,2,0.028,0.0208333333333333,0.36,1,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
202,Rob,Holding,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
202,Rob,Holding,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
202,Rob,Holding,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
210,Tyrick,Mitchell,49,90.0,0.02,0.0,0.0283333333333333,0.3399999999999999,0,0.0679999999999999,0.1081818181818181,1.2000000000000002,1,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
210,Tyrick,Mitchell,49,90.0,0.02,0.0,0.0283333333333333,0.3399999999999999,0,0.0679999999999999,0.1081818181818181,1.2000000000000002,1,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
210,Tyrick,Mitchell,49,90.0,0.02,0.0,0.0283333333333333,0.3399999999999999,0,0.0679999999999999,0.1081818181818181,1.2000000000000002,1,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
211,Daniel,Muñoz,47,90.0,0.376,0.25,0.1841666666666666,2.21,1,0.038,0.059090909090909,0.6700000000000002,2,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
211,Daniel,Muñoz,47,90.0,0.376,0.25,0.1841666666666666,2.21,1,0.038,0.059090909090909,0.6700000000000002,2,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
211,Daniel,Muñoz,47,90.0,0.376,0.25,0.1841666666666666,2.21,1,0.038,0.059090909090909,0.6700000000000002,2,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
215,Joel,Ward,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,7,1100,1070,1090,1050,CRY,IPS,14,0,24,2
215,Joel,Ward,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,7,1100,1070,1090,1130,CRY,BHA,16,0,24,2
215,Joel,Ward,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3,7,1100,1070,1090,1130,CRY,BOU,18,0,24,2
