id,first_name,second_name,value,penalties_order,pred_minutes,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
193,Cheick,Doucouré,49,,27.2,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
193,Cheick,Doucouré,49,,27.2,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
197,Malcolm,Ebiowei,45,,0.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
197,Malcolm,Ebiowei,45,,0.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
197,Malcolm,Ebiowei,45,,0.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
199,Eberechi,Eze,66,2.0,42.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
199,Eberechi,Eze,66,2.0,42.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
199,Eberechi,Eze,66,2.0,42.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
203,Will,Hughes,49,,69.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
203,Will,Hughes,49,,69.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
203,Will,Hughes,49,,69.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
205,Daichi,Kamada,51,,15.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
205,Daichi,Kamada,51,,15.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
205,Daichi,Kamada,51,,15.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
206,Jefferson,Lerma Solís,48,,50.2,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
206,Jefferson,Lerma Solís,48,,50.2,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
206,Jefferson,Lerma Solís,48,,50.2,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
208,Matheus,França de Oliveira,44,,0.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
208,Matheus,França de Oliveira,44,,0.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
208,Matheus,França de Oliveira,44,,0.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
212,David,Ozoh,45,,0.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
212,David,Ozoh,45,,0.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
212,David,Ozoh,45,,0.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
213,Jesurun,Rak-Sakyi,45,,0.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
213,Jesurun,Rak-Sakyi,45,,0.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
213,Jesurun,Rak-Sakyi,45,,0.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
214,Jeffrey,Schlupp,47,,7.6,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
214,Jeffrey,Schlupp,47,,7.6,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
214,Jeffrey,Schlupp,47,,7.6,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
216,Adam,Wharton,47,,0.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
216,Adam,Wharton,47,,0.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
216,Adam,Wharton,47,,0.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
585,Ismaïla,Sarr,57,,86.2,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
585,Ismaïla,Sarr,57,,86.2,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
585,Ismaïla,Sarr,57,,86.2,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
644,Franco,Umeh-Chibueze,44,,0.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
644,Franco,Umeh-Chibueze,44,,0.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
644,Franco,Umeh-Chibueze,44,,0.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
645,Justin,Devenny,45,,40.6,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
645,Justin,Devenny,45,,40.6,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
645,Justin,Devenny,45,,40.6,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
646,Asher,Agbinone,45,,0.4,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
646,Asher,Agbinone,45,,0.4,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
646,Asher,Agbinone,45,,0.4,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
647,Kaden,Rodney,45,,0.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
647,Kaden,Rodney,45,,0.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
647,Kaden,Rodney,45,,0.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
217,Abdoulaye,Doucouré,51,,65.6,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
217,Abdoulaye,Doucouré,51,,65.6,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
217,Abdoulaye,Doucouré,51,,65.6,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
222,Idrissa,Gueye,49,,85.2,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
222,Idrissa,Gueye,49,,85.2,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
222,Idrissa,Gueye,49,,85.2,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
223,James,Garner,49,,0.0,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
223,James,Garner,49,,0.0,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
223,James,Garner,49,,0.0,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
224,Jack,Harrison,52,,14.2,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
224,Jack,Harrison,52,,14.2,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
224,Jack,Harrison,52,,14.2,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
226,Tim,Iroegbunam,44,,0.0,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
226,Tim,Iroegbunam,44,,0.0,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
226,Tim,Iroegbunam,44,,0.0,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
230,Dwight,McNeil,54,,68.6,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
230,Dwight,McNeil,54,,68.6,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
230,Dwight,McNeil,54,,68.6,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
577,Jesper,Lindstrøm,51,,64.2,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
577,Jesper,Lindstrøm,51,,64.2,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
577,Jesper,Lindstrøm,51,,64.2,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
603,Harrison,Armstrong,45,,0.2,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
603,Harrison,Armstrong,45,,0.2,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
603,Harrison,Armstrong,45,,0.2,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
614,Jenson,Metcalfe,45,,0.0,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
614,Jenson,Metcalfe,45,,0.0,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
614,Jenson,Metcalfe,45,,0.0,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
651,Orel,Mangala,50,,61.8,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
651,Orel,Mangala,50,,61.8,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
651,Orel,Mangala,50,,61.8,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
678,Callum,Bates,45,,0.0,1,8,1100,1360,1100,1340,EVE,ARS,16.0,0,24,3
678,Callum,Bates,45,,0.0,13,8,1100,1350,1100,1360,EVE,MCI,18.0,0,24,3
678,Callum,Bates,45,,0.0,3,8,1100,1070,1100,1130,EVE,BOU,20.0,0,24,3
10,Reiss,Nelson,50,,56.4,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
10,Reiss,Nelson,50,,56.4,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
10,Reiss,Nelson,50,,56.4,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
19,Emile,Smith Rowe,55,,72.0,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
19,Emile,Smith Rowe,55,,72.0,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
19,Emile,Smith Rowe,55,,72.0,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
239,Adama,Traoré,48,,19.6,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
239,Adama,Traoré,48,,19.6,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
239,Adama,Traoré,48,,19.6,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
240,Andreas,Hoelgebaum Pereira,51,1.0,37.8,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
240,Andreas,Hoelgebaum Pereira,51,1.0,37.8,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
240,Andreas,Hoelgebaum Pereira,51,1.0,37.8,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
243,Tom,Cairney,48,,11.8,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
243,Tom,Cairney,48,,11.8,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
243,Tom,Cairney,48,,11.8,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
246,Luke,Harris,45,,0.0,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
246,Luke,Harris,45,,0.0,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
246,Luke,Harris,45,,0.0,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
247,Alex,Iwobi,57,,88.6,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
247,Alex,Iwobi,57,,88.6,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
247,Alex,Iwobi,57,,88.6,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
249,Saša,Lukić,48,3.0,48.2,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
249,Saša,Lukić,48,3.0,48.2,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
249,Saša,Lukić,48,3.0,48.2,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
254,Harrison,Reed,47,,0.2,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
254,Harrison,Reed,47,,0.2,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
254,Harrison,Reed,47,,0.2,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
259,Harry,Wilson,52,,35.2,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
259,Harry,Wilson,52,,35.2,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
259,Harry,Wilson,52,,35.2,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
604,Josh,King,45,,2.0,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
604,Josh,King,45,,2.0,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
604,Josh,King,45,,2.0,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
605,Martial,Godo,45,,0.0,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
605,Martial,Godo,45,,0.0,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
605,Martial,Godo,45,,0.0,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
622,Sander,Berge,50,,72.0,12,9,1140,1360,1180,1340,FUL,LIV,16.0,0,24,3
622,Sander,Berge,50,,72.0,6,9,1140,1130,1180,1320,FUL,CHE,18.0,0,24,3
622,Sander,Berge,50,,72.0,19,9,1140,1080,1180,1120,FUL,WHU,21.0,0,24,3
262,Nathan,Broadhead,49,3.0,7.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
262,Nathan,Broadhead,49,3.0,7.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
262,Nathan,Broadhead,49,3.0,7.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
264,Wes,Burns,48,,32.6,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
264,Wes,Burns,48,,32.6,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
264,Wes,Burns,48,,32.6,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
265,Conor,Chaplin,51,,39.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
265,Conor,Chaplin,51,,39.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
265,Conor,Chaplin,51,,39.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
271,Marcus,Myers-Harness,49,,0.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
271,Marcus,Myers-Harness,49,,0.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
271,Marcus,Myers-Harness,49,,0.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
273,Cameron,Humphreys,45,,0.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
273,Cameron,Humphreys,45,,0.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
273,Cameron,Humphreys,45,,0.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
274,Omari,Giraud-Hutchinson,52,,87.6,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
274,Omari,Giraud-Hutchinson,52,,87.6,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
274,Omari,Giraud-Hutchinson,52,,87.6,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
277,Massimo,Luongo,44,,0.2,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
277,Massimo,Luongo,44,,0.2,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
277,Massimo,Luongo,44,,0.2,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
278,Sam,Morsy,49,,90.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
278,Sam,Morsy,49,,90.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
278,Sam,Morsy,49,,90.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
281,Jack,Taylor,48,,31.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
281,Jack,Taylor,48,,31.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
281,Jack,Taylor,48,,31.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
359,Kalvin,Phillips,48,,0.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
359,Kalvin,Phillips,48,,0.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
359,Kalvin,Phillips,48,,0.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
611,Sam,Szmodics,58,,55.2,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
611,Sam,Szmodics,58,,55.2,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
611,Sam,Szmodics,58,,55.2,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
619,Jens,Cajuste,45,,58.6,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
619,Jens,Cajuste,45,,58.6,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
619,Jens,Cajuste,45,,58.6,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
631,Jack,Clarke,55,,29.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
631,Jack,Clarke,55,,29.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
631,Jack,Clarke,55,,29.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
632,Chiedozie,Ogbene,49,,0.0,20,10,1080,1060,1100,1090,IPS,WOL,16.0,0,24,3
632,Chiedozie,Ogbene,49,,0.0,1,10,1080,1360,1100,1340,IPS,ARS,18.0,0,24,3
632,Chiedozie,Ogbene,49,,0.0,9,10,1080,1100,1100,1100,IPS,FUL,20.0,0,24,3
117,Facundo,Buonanotte,50,,48.6,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
117,Facundo,Buonanotte,50,,48.6,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
117,Facundo,Buonanotte,50,,48.6,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
192,Jordan,Ayew,52,2.0,49.4,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
192,Jordan,Ayew,52,2.0,49.4,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
192,Jordan,Ayew,52,2.0,49.4,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
285,Boubakary,Soumaré,44,,84.6,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
285,Boubakary,Soumaré,44,,84.6,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
285,Boubakary,Soumaré,44,,84.6,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
287,Hamza,Choudhury,43,,0.0,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
287,Hamza,Choudhury,43,,0.0,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
287,Hamza,Choudhury,43,,0.0,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
290,Bobby,De Cordova-Reid,52,,13.0,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
290,Bobby,De Cordova-Reid,52,,13.0,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
290,Bobby,De Cordova-Reid,52,,13.0,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
292,Michael,Golding,44,,0.0,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
292,Michael,Golding,44,,0.0,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
292,Michael,Golding,44,,0.0,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
297,Wanya,Marçal-Madivádua,45,,0.0,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
297,Wanya,Marçal-Madivádua,45,,0.0,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
297,Wanya,Marçal-Madivádua,45,,0.0,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
298,Stephy,Mavididi,53,4.0,17.8,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
298,Stephy,Mavididi,53,4.0,17.8,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
298,Stephy,Mavididi,53,4.0,17.8,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
299,Kasey,McAteer,47,,42.2,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
299,Kasey,McAteer,47,,42.2,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
299,Kasey,McAteer,47,,42.2,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
300,Wilfred,Ndidi,50,,74.0,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
300,Wilfred,Ndidi,50,,74.0,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
300,Wilfred,Ndidi,50,,74.0,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
309,Harry,Winks,45,,20.0,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
309,Harry,Winks,45,,20.0,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
309,Harry,Winks,45,,20.0,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
501,Oliver,Skipp,48,,28.6,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
501,Oliver,Skipp,48,,28.6,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
501,Oliver,Skipp,48,,28.6,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
570,Abdul,Fatawu,52,,18.0,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
570,Abdul,Fatawu,52,,18.0,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
570,Abdul,Fatawu,52,,18.0,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
606,Will,Alves,45,,0.0,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
606,Will,Alves,45,,0.0,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
606,Will,Alves,45,,0.0,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
635,Bilal,El Khannouss,48,,50.2,15,11,1120,1100,1080,1130,LEI,NEW,16.0,0,24,3
635,Bilal,El Khannouss,48,,50.2,12,11,1120,1360,1080,1340,LEI,LIV,18.0,0,24,3
635,Bilal,El Khannouss,48,,50.2,2,11,1120,1120,1080,1200,LEI,AVL,20.0,0,24,3
312,Stefan,Bajčetić Maquieira,45,,0.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
312,Stefan,Bajčetić Maquieira,45,,0.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
312,Stefan,Bajčetić Maquieira,45,,0.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
315,Bobby,Clark,45,,0.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
315,Bobby,Clark,45,,0.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
315,Bobby,Clark,45,,0.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
317,Diogo,Teixeira da Silva,72,,0.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
317,Diogo,Teixeira da Silva,72,,0.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
317,Diogo,Teixeira da Silva,72,,0.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
318,Ben,Doak,45,,0.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
318,Ben,Doak,45,,0.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
318,Ben,Doak,45,,0.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
319,Harvey,Elliott,52,,0.2,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
319,Harvey,Elliott,52,,0.2,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
319,Harvey,Elliott,52,,0.2,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
320,Endo,Wataru,47,,3.4,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
320,Endo,Wataru,47,,3.4,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
320,Endo,Wataru,47,,3.4,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
323,Ryan,Gravenberch,50,,85.2,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
323,Ryan,Gravenberch,50,,85.2,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
323,Ryan,Gravenberch,50,,85.2,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
324,Curtis,Jones,53,,49.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
324,Curtis,Jones,53,,49.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
324,Curtis,Jones,53,,49.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
327,Luis,Díaz,74,,51.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
327,Luis,Díaz,74,,51.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
327,Luis,Díaz,74,,51.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
328,Mohamed,Salah,133,2.0,88.6,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
328,Mohamed,Salah,133,2.0,88.6,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
328,Mohamed,Salah,133,2.0,88.6,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
329,Alexis,Mac Allister,62,,71.8,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
329,Alexis,Mac Allister,62,,71.8,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
329,Alexis,Mac Allister,62,,71.8,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
330,James,McConnell,44,,0.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
330,James,McConnell,44,,0.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
330,James,McConnell,44,,0.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
331,Tyler,Morton,44,,0.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
331,Tyler,Morton,44,,0.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
331,Tyler,Morton,44,,0.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
336,Dominik,Szoboszlai,63,,58.6,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
336,Dominik,Szoboszlai,63,,58.6,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
336,Dominik,Szoboszlai,63,,58.6,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
636,Federico,Chiesa,68,,0.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
636,Federico,Chiesa,68,,0.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
636,Federico,Chiesa,68,,0.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
688,Treymaurice,Nyoni,45,,0.0,18,12,1370,1110,1360,1330,LIV,TOT,17.0,0,24,3
688,Treymaurice,Nyoni,45,,0.0,19,12,1370,1080,1360,1120,LIV,WHU,19.0,0,24,3
688,Treymaurice,Nyoni,45,,0.0,16,12,1370,1140,1360,1120,LIV,NFO,21.0,0,24,3
342,Bernardo,Veiga de Carvalho e Silva,63,,75.6,2,13,1350,1120,1390,1200,MCI,AVL,17.0,0,24,3
342,Bernardo,Veiga de Carvalho e Silva,63,,75.6,11,13,1350,1060,1390,1090,MCI,LEI,19.0,0,24,3
342,Bernardo,Veiga de Carvalho e Silva,63,,75.6,4,13,1350,1080,1390,1100,MCI,BRE,21.0,0,24,3
