id,first_name,second_name,position,value,team_id,penalties_order,rolling_opponent_xg_3,rolling_total_points_3,rolling_shots_3,rolling_expected_assists_3,rolling_expected_goals_3,rolling_ict_index_3,rolling_influence_3,rolling_threat_3,rolling_yellow_cards_3,rolling_opponent_deep_3,rolling_team_deep_3,rolling_bps_3,rolling_adjusted_xg_3,rolling_key_passes_3,rolling_opponent_xg_5,rolling_total_points_5,rolling_shots_5,rolling_expected_assists_5,rolling_expected_goals_5,rolling_ict_index_5,rolling_influence_5,rolling_threat_5,rolling_yellow_cards_5,rolling_opponent_deep_5,rolling_team_deep_5,rolling_bps_5,rolling_adjusted_xg_5,rolling_key_passes_5,rolling_opponent_xg_8,rolling_total_points_8,rolling_shots_8,rolling_expected_assists_8,rolling_expected_goals_8,rolling_ict_index_8,rolling_influence_8,rolling_threat_8,rolling_yellow_cards_8,rolling_opponent_deep_8,rolling_team_deep_8,rolling_bps_8,rolling_adjusted_xg_8,rolling_key_passes_8,rolling_opponent_xg_12,rolling_total_points_12,rolling_shots_12,rolling_expected_assists_12,rolling_expected_goals_12,rolling_ict_index_12,rolling_influence_12,rolling_threat_12,rolling_yellow_cards_12,rolling_opponent_deep_12,rolling_team_deep_12,rolling_bps_12,rolling_adjusted_xg_12,rolling_key_passes_12,avg_yellow_cards,average_season_goals,average_season_assists,pred_minutes
63,Ryan,Christie,MID,49,3,,1.0189226666666666,2.3333333333333335,1.0,0.0956176643570264,0.036193104460835436,3.6,15.266666666666666,5.666666666666667,0.0,10.333333333333334,8.666666666666666,11.666666666666666,0.036193104460835436,1.0,1.1704196,2.0,0.8,0.19276424199342726,0.0430390518158674,3.5800000000000005,14.000000000000004,5.8,0.4,10.0,8.6,10.8,0.0430390518158674,1.0,1.3649445,2.5,0.875,0.13063025614246723,0.04404242499731479,3.7375000000000003,16.55,8.25,0.25,10.875,7.75,14.875,0.04404242499731479,0.875,1.32481025,2.25,0.8333333333333334,0.10008131262535847,0.03768245053167143,3.533333333333333,14.466666666666667,7.333333333333333,0.3333333333333333,9.833333333333334,7.25,13.416666666666666,0.03768245053167143,1.0,0.35714285714285715,0.07142857142857142,0.0,65.2
64,Lewis,Cook,MID,50,3,,1.0189226666666666,1.3333333333333333,0.3333333333333333,0.0594037544603149,0.015485290437936767,3.8333333333333335,13.6,2.3333333333333335,0.3333333333333333,10.333333333333334,8.666666666666666,10.0,0.015485290437936767,1.6666666666666667,1.1704196,2.2,0.8,0.10597568582743407,0.03174943998456,3.66,15.88,3.2,0.2,10.0,8.6,13.0,0.03174943998456,1.2,1.3649445,2.25,0.5,0.16952431190293282,0.01984339999035,4.25,17.9,2.0,0.125,10.875,7.75,15.0,0.01984339999035,1.5,1.32481025,3.0833333333333335,0.75,0.16070703843918938,0.06537640995035567,5.141666666666667,21.983333333333334,5.916666666666667,0.25,9.833333333333334,7.25,16.75,0.06537640995035567,1.5833333333333333,0.2857142857142857,0.07142857142857142,0.21428571428571427,56.6
66,Romain,Faivre,MID,50,3,,1.0189226666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,8.666666666666666,0.0,0.0,0.0,1.1704196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.6,0.0,0.0,0.0,1.3649445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.875,7.75,0.0,0.0,0.0,1.32481025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Hamed,Traorè,MID,45,3,,1.0189226666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,8.666666666666666,0.0,0.0,0.0,1.1704196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.6,0.0,0.0,0.0,1.3649445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.875,7.75,0.0,0.0,0.0,1.32481025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Justin,Kluivert,MID,55,3,1.0,1.0189226666666666,8.333333333333334,3.0,0.19343498100837073,1.0212520112593968,10.833333333333334,43.73333333333334,42.0,0.0,10.333333333333334,8.666666666666666,31.0,0.6406675806889931,1.6666666666666667,1.1704196,6.8,2.6,0.1678181633353233,0.7128430515527725,9.34,34.67999999999999,37.0,0.0,10.0,8.6,25.6,0.4844923932105303,1.6,1.3649445,6.25,2.375,0.13860435783863065,0.5883756843395531,7.8500000000000005,29.3,30.125,0.125,10.875,7.75,21.5,0.3980834705289453,1.375,1.32481025,4.5,2.25,0.10127840843051672,0.4414038108661771,6.466666666666668,20.833333333333332,28.833333333333332,0.25,9.833333333333334,7.25,15.5,0.3145423349924385,1.0833333333333333,0.26666666666666666,0.3333333333333333,0.13333333333333333,70.0
74,Dango,Ouattara,MID,50,3,,1.0189226666666666,4.666666666666667,2.3333333333333335,0.26528923213481903,0.4613221287727356,5.233333333333333,17.933333333333334,20.666666666666668,0.0,10.333333333333334,8.666666666666666,13.0,0.4613221287727356,1.3333333333333333,1.1704196,3.4,1.8,0.2251691073179245,0.2869225613772869,4.38,16.6,15.8,0.0,10.0,8.6,11.4,0.2869225613772869,1.0,1.3649445,3.625,1.5,0.18170173722319305,0.32150726905092597,4.425,16.450000000000003,16.75,0.0,10.875,7.75,12.625,0.32150726905092597,0.875,1.32481025,3.0833333333333335,1.1666666666666667,0.22146050306037068,0.2626199011380474,4.058333333333334,15.016666666666666,14.333333333333334,0.0,9.833333333333334,7.25,11.916666666666666,0.2626199011380474,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,20.8
76,Philip,Billing,MID,48,3,,1.0189226666666666,1.0,0.3333333333333333,0.3120153794685999,0.0098054433862368,2.4,8.133333333333335,1.6666666666666667,0.0,10.333333333333334,8.666666666666666,7.333333333333333,0.0098054433862368,1.3333333333333333,1.1704196,1.0,0.2,0.18720922768115994,0.00588326603174208,1.72,5.92,1.8,0.0,10.0,8.6,5.4,0.00588326603174208,0.8,1.3649445,1.0,0.2,0.18720922768115994,0.00588326603174208,1.72,5.92,1.8,0.0,10.875,7.75,5.4,0.00588326603174208,0.8,1.32481025,1.0,0.2,0.18720922768115994,0.00588326603174208,1.72,5.92,1.8,0.0,9.833333333333334,7.25,5.4,0.00588326603174208,0.8,0.0,0.0,0.0,6.8
77,Alex,Scott,MID,47,3,,1.0189226666666666,1.6666666666666667,0.0,0.06084794799486793,0.0,2.6333333333333333,7.933333333333334,2.6666666666666665,0.0,10.333333333333334,8.666666666666666,9.0,0.0,1.3333333333333333,1.1704196,1.4,0.4,0.03650876879692076,0.013464099168777461,2.04,6.44,4.0,0.0,10.0,8.6,7.2,0.013464099168777461,0.8,1.3649445,1.375,0.375,0.02994010457769035,0.009982661460526275,1.975,8.875,2.625,0.0,10.875,7.75,6.75,0.009982661460526275,0.625,1.32481025,1.375,0.375,0.02994010457769035,0.009982661460526275,1.975,8.875,2.625,0.0,9.833333333333334,7.25,6.75,0.009982661460526275,0.625,0.0,0.0,0.0,0.0
78,Antoine,Semenyo,MID,57,3,,1.0189226666666666,2.0,3.6666666666666665,0.29126461843649537,0.1794244199991226,6.733333333333333,11.666666666666664,28.333333333333332,0.3333333333333333,10.333333333333334,8.666666666666666,9.333333333333334,0.1794244199991226,2.0,1.1704196,3.6,4.0,0.27046926319599146,0.36775629222393036,8.08,20.279999999999998,35.2,0.2,10.0,8.6,18.0,0.36775629222393036,1.8,1.3649445,2.875,3.875,0.18276441958732897,0.3606674997135997,7.0249999999999995,16.05,30.875,0.375,10.875,7.75,13.5,0.3606674997135997,1.625,1.32481025,3.25,3.9166666666666665,0.1426355200819671,0.37958686364193756,6.95,18.099999999999998,32.416666666666664,0.4166666666666667,9.833333333333334,7.25,14.0,0.37958686364193756,1.3333333333333333,0.35714285714285715,0.2857142857142857,0.07142857142857142,70.8
80,Luis,Sinisterra,MID,49,3,,1.0189226666666666,1.0,0.6666666666666666,0.21493532260258993,0.04448879448076084,2.6,5.6000000000000005,9.666666666666666,0.0,10.333333333333334,8.666666666666666,5.666666666666667,0.04448879448076084,0.6666666666666666,1.1704196,1.0,1.4,0.14561407938599585,0.15713014267385,3.9,6.08,19.8,0.0,10.0,8.6,4.6,0.15713014267385,1.0,1.3649445,2.375,1.5,0.1546562819276005,0.20745065412484107,4.65,12.3,22.125,0.0,10.875,7.75,9.375,0.20745065412484107,0.875,1.32481025,2.375,1.5,0.1546562819276005,0.20745065412484107,4.65,12.3,22.125,0.0,9.833333333333334,7.25,9.375,0.20745065412484107,0.875,0.0,0.125,0.125,0.0
83,Marcus,Tavernier,MID,55,3,,1.0189226666666666,4.333333333333333,2.6666666666666665,0.3081901669502259,0.5285489211479822,6.5,20.733333333333334,17.666666666666668,0.0,10.333333333333334,8.666666666666666,14.333333333333334,0.5285489211479822,2.0,1.1704196,3.2,1.8,0.2279589101672172,0.32076818570494653,5.34,17.04,12.4,0.0,10.0,8.6,12.0,0.32076818570494653,1.6,1.3649445,3.0,1.75,0.1914054511580616,0.27190857101231813,4.862500000000001,15.075000000000001,11.25,0.125,10.875,7.75,10.75,0.27190857101231813,1.5,1.32481025,2.9166666666666665,1.6666666666666667,0.20225289417430756,0.1972307522470752,5.241666666666666,15.466666666666667,11.0,0.16666666666666666,9.833333333333334,7.25,11.25,0.1972307522470752,1.75,0.13333333333333333,0.06666666666666667,0.26666666666666666,72.0
687,Ben,Winterburn,MID,45,3,,1.0189226666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,8.666666666666666,0.0,0.0,0.0,1.0189226666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,8.666666666666666,0.0,0.0,0.0,1.0189226666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,8.666666666666666,0.0,0.0,0.0,1.0189226666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Ethan,Brierley,MID,45,4,,2.026911666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,6.0,0.0,0.0,0.0,2.033635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.6,0.0,0.0,0.0,1.8776093749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.875,0.0,0.0,0.0,1.8369455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Mikkel,Damsgaard,MID,50,4,,2.026911666666667,5.0,1.6666666666666667,0.16271961232026413,0.21807495752970377,5.8666666666666645,26.933333333333334,14.0,0.0,7.666666666666667,6.0,20.0,0.21807495752970377,1.0,2.033635,5.2,1.6,0.1713726922869682,0.20308395326137543,6.119999999999999,29.359999999999996,14.6,0.0,7.4,6.6,22.0,0.20308395326137543,1.0,1.8776093749999998,4.5,1.375,0.23619461338967082,0.19078845623880625,5.775,24.7,12.125,0.0,8.5,5.875,19.875,0.19078845623880625,1.25,1.8369455,4.416666666666667,1.0,0.281910854158923,0.13217628529916206,6.199999999999999,25.983333333333334,10.333333333333334,0.0,10.75,6.166666666666667,20.083333333333332,0.13217628529916206,1.5833333333333333,0.0,0.13333333333333333,0.26666666666666666,67.4
90,Josh,Dasilva,MID,48,4,,2.026911666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,6.0,0.0,0.0,0.0,2.033635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.6,0.0,0.0,0.0,1.8776093749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.875,0.0,0.0,0.0,1.8369455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Vitaly,Janelt,MID,49,4,,2.026911666666667,2.0,0.3333333333333333,0.002423705222706,0.018574031690756467,2.0,10.733333333333334,2.0,0.0,7.666666666666667,6.0,10.0,0.018574031690756467,0.3333333333333333,2.033635,4.0,1.0,0.08013505432754754,0.04978376924991603,4.18,22.04,8.2,0.0,7.4,6.6,17.0,0.04978376924991603,0.6,1.8776093749999998,3.875,0.875,0.20049818290863183,0.03926875814795491,4.6625,22.55,8.125,0.125,8.5,5.875,20.5,0.03926875814795491,0.875,1.8369455,3.3333333333333335,0.5833333333333334,0.1366867395893981,0.026179172098636603,3.658333333333333,17.95,5.583333333333333,0.08333333333333333,10.75,6.166666666666667,18.083333333333332,0.026179172098636603,0.6666666666666666,0.07142857142857142,0.07142857142857142,0.21428571428571427,62.6
95,Mathias,Jensen,MID,53,4,,2.026911666666667,2.0,1.0,0.07054926455020903,0.0372719895094633,1.8,6.400000000000001,5.333333333333333,0.0,7.666666666666667,6.0,9.666666666666666,0.0372719895094633,0.3333333333333333,2.033635,1.6,0.6,0.04604349248111246,0.02236319370567798,1.5,4.64,3.2,0.0,7.4,6.6,7.4,0.02236319370567798,0.4,1.8776093749999998,2.125,0.625,0.10316696204245089,0.032180690555833266,2.5500000000000003,7.75,2.625,0.125,8.5,5.875,9.5,0.032180690555833266,1.0,1.8369455,2.125,0.625,0.10316696204245089,0.032180690555833266,2.5500000000000003,7.75,2.625,0.125,10.75,6.166666666666667,9.5,0.032180690555833266,1.0,0.125,0.0,0.125,41.8
97,Yunus Emre,Konak,MID,45,4,,2.026911666666667,1.0,0.3333333333333333,0.0,0.036346286535263034,0.06666666666666667,0.06666666666666667,1.0,0.0,7.666666666666667,6.0,1.3333333333333333,0.036346286535263034,0.0,2.033635,1.0,0.25,0.0,0.027259714901447275,0.1,0.35,0.75,0.0,7.4,6.6,1.75,0.027259714901447275,0.0,1.8776093749999998,1.0,0.25,0.0,0.027259714901447275,0.1,0.35,0.75,0.0,8.5,5.875,1.75,0.027259714901447275,0.0,1.8369455,1.0,0.25,0.0,0.027259714901447275,0.1,0.35,0.75,0.0,10.75,6.166666666666667,1.75,0.027259714901447275,0.0,0.0,0.0,0.0,0.2
98,Keane,Lewis-Potter,MID,50,4,,2.026911666666667,1.3333333333333333,0.3333333333333333,0.015113075574239068,0.0157029144465923,2.033333333333333,5.6000000000000005,5.333333333333333,0.6666666666666666,7.666666666666667,6.0,7.0,0.0157029144465923,0.3333333333333333,2.033635,1.8,0.6,0.05155911743640897,0.05421546176075932,3.22,10.16,8.6,0.4,7.4,6.6,10.4,0.05421546176075932,0.8,1.8776093749999998,2.375,0.875,0.12172613665461539,0.0686764842830598,3.0125,9.1,9.0,0.25,8.5,5.875,10.75,0.0686764842830598,0.75,1.8369455,2.6666666666666665,0.9166666666666666,0.1119632174571355,0.07966497028246518,4.041666666666667,13.383333333333335,14.0,0.25,10.75,6.166666666666667,11.916666666666666,0.07966497028246518,0.75,0.2,0.0,0.2,87.8
99,Bryan,Mbeumo,MID,76,4,2.0,2.026911666666667,5.666666666666667,1.0,0.2919020503759384,0.12045927842458089,7.3,29.266666666666662,10.666666666666666,0.0,7.666666666666667,6.0,21.333333333333332,0.12045927842458089,2.0,2.033635,5.0,0.8,0.23706890195608138,0.08505997210741041,6.279999999999999,25.32,9.2,0.0,7.4,6.6,16.8,0.08505997210741041,1.8,1.8776093749999998,5.625,1.125,0.17384770885109901,0.17057224409654737,6.4125,28.85,10.75,0.0,8.5,5.875,19.875,0.12299918988719581,1.5,1.8369455,6.0,1.5833333333333333,0.17914375228186444,0.2765403703475992,7.533333333333334,31.03333333333333,17.833333333333332,0.0,10.75,6.166666666666667,22.25,0.21310963233311966,1.5833333333333333,0.13333333333333333,0.6,0.13333333333333333,90.0
101,Christian,Nørgaard,MID,48,4,,2.026911666666667,1.6666666666666667,0.3333333333333333,0.12479705177247519,0.021611241002877573,3.6,19.400000000000002,2.6666666666666665,0.0,7.666666666666667,6.0,12.0,0.021611241002877573,1.0,2.033635,2.4,0.4,0.09007658101618285,0.025839072465896583,3.8200000000000003,22.0,3.0,0.0,7.4,6.6,14.6,0.025839072465896583,1.0,1.8776093749999998,2.75,1.125,0.056297863135114284,0.14960246323607856,4.175000000000001,21.824999999999996,9.5,0.125,8.5,5.875,16.625,0.14960246323607856,0.625,1.8369455,2.4166666666666665,1.0833333333333333,0.0473310672678053,0.13734860081846512,3.875,20.116666666666664,7.75,0.16666666666666666,10.75,6.166666666666667,16.25,0.13734860081846512,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,56.2
102,Frank,Onyeka,MID,49,4,,2.026911666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,6.0,1.5,0.0,0.0,2.033635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.6,1.5,0.0,0.0,1.8776093749999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.875,1.5,0.0,0.0,1.8369455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,6.166666666666667,1.5,0.0,0.0,0.0,0.0,0.0,0.0
103,Myles,Peart-Harris,MID,45,4,,2.026911666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,6.0,0.0,0.0,0.0,2.033635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.6,0.0,0.0,0.0,1.8776093749999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.875,0.0,0.0,0.0,1.8369455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Kevin,Schade,MID,51,4,,2.026911666666667,11.333333333333334,3.0,0.17502592007319132,0.7086563309033712,10.566666666666666,54.93333333333334,46.333333333333336,0.0,7.666666666666667,6.0,40.666666666666664,0.7086563309033712,0.3333333333333333,2.033635,7.0,2.0,0.1050155520439148,0.45557887852191925,6.619999999999999,34.160000000000004,29.8,0.2,7.4,6.6,24.4,0.45557887852191925,0.2,1.8776093749999998,4.875,1.5,0.06563472002744675,0.312732202000916,4.475,21.950000000000003,20.5,0.125,8.5,5.875,16.0,0.312732202000916,0.125,1.8369455,3.6666666666666665,1.25,0.04621741765489181,0.2613370430966218,3.966666666666667,17.349999999999998,19.583333333333332,0.08333333333333333,10.75,6.166666666666667,12.666666666666666,0.2613370430966218,0.16666666666666666,0.06666666666666667,0.26666666666666666,0.2,36.0
111,Yehor,Yarmoliuk,MID,44,4,,2.026911666666667,1.6666666666666667,0.6666666666666666,0.032088413834571804,0.10895201812187827,3.3666666666666667,14.066666666666668,5.333333333333333,0.0,7.666666666666667,6.0,15.333333333333334,0.10895201812187827,0.6666666666666666,2.033635,1.4,0.4,0.01925304830074308,0.06537121087312696,2.32,10.719999999999999,3.6,0.0,7.4,6.6,10.4,0.06537121087312696,0.4,1.8776093749999998,1.25,0.375,0.012033155187964426,0.052803335711359964,1.6124999999999998,7.449999999999999,2.875,0.0,8.5,5.875,7.75,0.052803335711359964,0.25,1.8369455,1.1818181818181819,0.45454545454545453,0.010183381424708782,0.04666480896147813,1.6727272727272726,7.636363636363637,2.8181818181818183,0.09090909090909091,10.75,6.166666666666667,7.181818181818182,0.04666480896147813,0.2727272727272727,0.09090909090909091,0.0,0.0,37.6
314,Fábio,Freitas Gouveia Carvalho,MID,47,4,,2.026911666666667,1.3333333333333333,1.0,0.0,0.06442018474141749,2.1333333333333333,6.666666666666667,8.666666666666666,0.0,7.666666666666667,6.0,7.0,0.06442018474141749,0.0,2.033635,1.0,0.8,0.0,0.1388674147427082,1.7399999999999998,4.6400000000000015,9.0,0.2,7.4,6.6,4.2,0.1388674147427082,0.0,1.8776093749999998,1.625,0.875,0.0,0.1835394757799804,2.0375,7.074999999999999,11.125,0.125,8.5,5.875,5.75,0.1835394757799804,0.0,1.8369455,1.9166666666666667,0.75,0.04808534123003483,0.1346627849464615,2.3000000000000003,8.616666666666667,9.833333333333334,0.08333333333333333,10.75,6.166666666666667,7.333333333333333,0.1346627849464615,0.25,0.07142857142857142,0.07142857142857142,0.07142857142857142,22.6
602,Ryan,Trevitt,MID,45,4,,2.026911666666667,1.0,0.0,0.0,0.0,0.3,2.6,0.0,0.0,7.666666666666667,6.0,5.0,0.0,0.0,2.033635,1.0,0.0,0.0,0.0,0.3,2.6,0.0,0.0,7.4,6.6,5.0,0.0,0.0,1.8776093749999998,1.0,0.0,0.0,0.0,0.3,2.6,0.0,0.0,8.5,5.875,5.0,0.0,0.0,1.8369455,1.0,0.0,0.0,0.0,0.3,2.6,0.0,0.0,10.75,6.166666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0
634,Gustavo,Nunes Fernandes Gomes,MID,49,4,,2.026911666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,6.0,0.0,0.0,0.0,2.033635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.6,0.0,0.0,0.0,1.877609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.875,0.0,0.0,0.0,1.8369455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,Tony,Yogane,MID,45,4,,2.026911666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,6.0,0.0,0.0,0.0,2.0336350000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.6,0.0,0.0,0.0,1.877609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.875,0.0,0.0,0.0,1.8627778181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.727272727272727,6.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Paris,Maghoma,MID,45,4,,2.026911666666667,1.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,7.666666666666667,6.0,3.5,0.0,0.0,2.033635,1.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,7.4,6.6,3.5,0.0,0.0,1.9330575,1.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,8.333333333333334,5.833333333333333,3.5,0.0,0.0,1.9330575,1.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,8.333333333333334,5.833333333333333,3.5,0.0,0.0,0.0,0.0,0.0,5.4
113,Simon,Adingra,MID,53,5,,1.008664333333333,1.3333333333333333,1.0,0.03307520101467767,0.14255008039375142,2.6666666666666665,5.133333333333334,16.0,0.0,3.3333333333333335,7.666666666666667,4.666666666666667,0.14255008039375142,0.3333333333333333,1.5081806,1.4,0.6,0.0198451206088066,0.08553004823625085,1.8,4.279999999999999,10.0,0.0,5.0,6.6,4.4,0.08553004823625085,0.2,1.549822875,1.375,0.625,0.0160447044763714,0.07282922393642363,1.5375,3.125,8.0,0.0,6.5,7.0,3.625,0.07282922393642363,0.25,1.6033596666666667,2.1,0.8,0.05659240055829286,0.08462526295334098,2.3,7.9799999999999995,9.9,0.0,6.333333333333333,6.916666666666667,6.7,0.08462526295334098,0.3,0.0,0.1,0.1,37.4
114,Benicio,Baker-Boaitey,MID,45,5,,1.008664333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,7.666666666666667,0.0,0.0,0.0,1.5081806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.6,0.0,0.0,0.0,1.549822875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.0,0.0,0.0,0.0,1.6033596666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,6.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Carlos,Baleba,MID,50,5,,1.008664333333333,2.3333333333333335,0.6666666666666666,0.004353535051147133,0.013792940725882835,2.3999999999999995,15.133333333333333,3.3333333333333335,0.3333333333333333,3.3333333333333335,7.666666666666667,10.333333333333334,0.013792940725882835,0.3333333333333333,1.5081806,2.2,1.2,0.08472487442195412,0.02603082507848738,3.16,14.76,6.0,0.2,5.0,6.6,12.0,0.02603082507848738,0.8,1.549822875,3.5,1.125,0.06130470172502098,0.06325664278119801,4.0,21.05,7.625,0.125,6.5,7.0,16.5,0.06325664278119801,0.75,1.6033596666666667,2.9166666666666665,1.5,0.04756056579450763,0.07081830392902093,3.4333333333333336,16.616666666666667,7.333333333333333,0.16666666666666666,6.333333333333333,6.916666666666667,14.333333333333334,0.07081830392902093,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,47.6
118,Amario,Cozier-Duberry,MID,45,5,,1.008664333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,7.666666666666667,0.0,0.0,0.0,1.5081806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.6,0.0,0.0,0.0,1.549822875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.0,0.0,0.0,0.0,1.6033596666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,6.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Mahmoud,Dahoud,MID,49,5,,1.008664333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,7.666666666666667,0.0,0.0,0.0,1.5081806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.6,0.0,0.0,0.0,1.549822875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.0,0.0,0.0,0.0,1.6033596666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,6.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Julio,Enciso,MID,54,5,,1.008664333333333,1.0,0.3333333333333333,0.022488534450531002,0.0052654563138882044,1.2,2.4,4.333333333333333,0.0,3.3333333333333335,7.666666666666667,3.6666666666666665,0.0052654563138882044,0.3333333333333333,1.5081806,1.0,0.8,0.01919900737702846,0.028805589303374256,1.5,3.4,5.6,0.0,5.0,6.6,4.6,0.028805589303374256,0.4,1.549822875,1.0,0.7142857142857143,0.044345774554780545,0.022908455825277712,1.6,3.3428571428571425,4.428571428571429,0.0,6.5,7.0,4.428571428571429,0.022908455825277712,0.5714285714285714,1.6033596666666667,1.0,0.7142857142857143,0.044345774554780545,0.022908455825277712,1.6,3.3428571428571425,4.428571428571429,0.0,6.333333333333333,6.916666666666667,4.428571428571429,0.022908455825277712,0.5714285714285714,0.0,0.0,0.0,0.0
124,Billy,Gilmour,MID,50,5,,1.008664333333333,1.5,0.5,0.0,0.04227152839303015,1.25,5.7,1.0,0.0,3.3333333333333335,7.666666666666667,10.5,0.04227152839303015,0.0,1.5081806,1.5,0.5,0.0,0.04227152839303015,1.25,5.7,1.0,0.0,5.0,6.6,10.5,0.04227152839303015,0.0,1.549822875,1.5,0.5,0.0,0.04227152839303015,1.25,5.7,1.0,0.0,6.5,7.0,10.5,0.04227152839303015,0.0,1.6033596666666667,1.5,0.5,0.0,0.04227152839303015,1.25,5.7,1.0,0.0,6.333333333333333,6.916666666666667,10.5,0.04227152839303015,0.0,0.0,0.0,0.0,0.0
