id,first_name,second_name,own_team,opponent_team,own_short_name,opponent_short_name,own_attack,opponent_attack,own_defense,opponent_defense,was_home,crowds,season,POS,gameweek,value,mean_xg_5,mean_xa_5
169,Conor,Gallagher,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,59,0.0,0.0
173,Omari,Kellyman,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,44,0.0,0.0
173,Omari,Kellyman,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,44,0.0,0.0
173,Omari,Kellyman,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,44,0.0,0.0
173,Omari,Kellyman,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,44,0.0,0.0
174,Roméo,Lavia,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,45,0.0,0.0625
174,Roméo,Lavia,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,45,0.0,0.0625
174,Roméo,Lavia,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,45,0.0,0.0625
174,Roméo,Lavia,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,45,0.0,0.0625
177,Noni,Madueke,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,64,0.232,0.16
177,Noni,Madueke,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,64,0.232,0.16
177,Noni,Madueke,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,64,0.232,0.16
177,Noni,Madueke,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,64,0.232,0.16
179,Mykhailo,Mudryk,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,62,0.0,0.0
179,Mykhailo,Mudryk,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,62,0.0,0.0
179,Mykhailo,Mudryk,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,62,0.0,0.0
179,Mykhailo,Mudryk,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,62,0.0,0.0
181,Christopher,Nkunku,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,59,0.0,0.0
181,Christopher,Nkunku,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,59,0.0,0.0
181,Christopher,Nkunku,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,59,0.0,0.0
181,Christopher,Nkunku,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,59,0.0,0.0
182,Cole,Palmer,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,109,0.24,0.164
182,Cole,Palmer,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,109,0.24,0.164
182,Cole,Palmer,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,109,0.24,0.164
182,Cole,Palmer,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,109,0.24,0.164
184,Renato,Palma Veiga,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,45,0.0,0.0
184,Renato,Palma Veiga,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,45,0.0,0.0
184,Renato,Palma Veiga,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,45,0.0,0.0
184,Renato,Palma Veiga,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,45,0.0,0.0
386,Jadon,Sancho,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,63,0.0,0.0
386,Jadon,Sancho,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,63,0.0,0.0
386,Jadon,Sancho,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,63,0.0,0.0
386,Jadon,Sancho,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,63,0.0,0.0
560,Pedro,Lomba Neto,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,62,0.0999999999999999,0.2666666666666666
560,Pedro,Lomba Neto,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,62,0.0999999999999999,0.2666666666666666
560,Pedro,Lomba Neto,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,62,0.0999999999999999,0.2666666666666666
560,Pedro,Lomba Neto,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,62,0.0999999999999999,0.2666666666666666
621,João,Félix Sequeira,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,61,0.0,0.0
621,João,Félix Sequeira,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,61,0.0,0.0
621,João,Félix Sequeira,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,61,0.0,0.0
621,João,Félix Sequeira,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,61,0.0,0.0
190,Naouirou,Ahamada,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,45,0.0,0.0
190,Naouirou,Ahamada,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,45,0.0,0.0
190,Naouirou,Ahamada,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,45,0.0,0.0
193,Cheick,Doucouré,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,49,0.0,0.0
193,Cheick,Doucouré,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,49,0.0,0.0
193,Cheick,Doucouré,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,49,0.0,0.0
197,Malcolm,Ebiowei,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,45,0.0,0.0
197,Malcolm,Ebiowei,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,45,0.0,0.0
197,Malcolm,Ebiowei,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,45,0.0,0.0
199,Eberechi,Eze,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,66,0.0,0.0
199,Eberechi,Eze,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,66,0.0,0.0
199,Eberechi,Eze,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,66,0.0,0.0
203,Will,Hughes,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,49,0.0,0.0
203,Will,Hughes,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,49,0.0,0.0
203,Will,Hughes,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,49,0.0,0.0
205,Daichi,Kamada,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,51,0.0699999999999999,0.074
205,Daichi,Kamada,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,51,0.0699999999999999,0.074
205,Daichi,Kamada,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,51,0.0699999999999999,0.074
206,Jefferson,Lerma Solís,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,48,0.0,0.0
206,Jefferson,Lerma Solís,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,48,0.0,0.0
206,Jefferson,Lerma Solís,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,48,0.0,0.0
208,Matheus,França de Oliveira,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,44,0.0,0.0
208,Matheus,França de Oliveira,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,44,0.0,0.0
208,Matheus,França de Oliveira,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,44,0.0,0.0
212,David,Ozoh,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,45,0.0,0.0
212,David,Ozoh,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,45,0.0,0.0
212,David,Ozoh,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,45,0.0,0.0
213,Jesurun,Rak-Sakyi,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,45,0.0,0.0
213,Jesurun,Rak-Sakyi,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,45,0.0,0.0
213,Jesurun,Rak-Sakyi,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,45,0.0,0.0
214,Jeffrey,Schlupp,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,47,0.0,0.0
214,Jeffrey,Schlupp,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,47,0.0,0.0
214,Jeffrey,Schlupp,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,47,0.0,0.0
216,Adam,Wharton,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,47,0.0,0.0
216,Adam,Wharton,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,47,0.0,0.0
216,Adam,Wharton,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,47,0.0,0.0
585,Ismaïla,Sarr,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,57,0.165,0.1275
585,Ismaïla,Sarr,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,57,0.165,0.1275
585,Ismaïla,Sarr,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,57,0.165,0.1275
644,Franco,Umeh-Chibueze,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,45,0.0,0.0
644,Franco,Umeh-Chibueze,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,45,0.0,0.0
644,Franco,Umeh-Chibueze,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,45,0.0,0.0
645,Justin,Devenny,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,45,0.11,0.14
645,Justin,Devenny,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,45,0.11,0.14
645,Justin,Devenny,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,45,0.11,0.14
646,Asher,Agbinone,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,45,0.0,0.0
646,Asher,Agbinone,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,45,0.0,0.0
646,Asher,Agbinone,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,45,0.0,0.0
647,Kaden,Rodney,7,2,CRY,AVL,1100,1120,1090,1200,0,1,24,3,12,45,0.0,0.0
647,Kaden,Rodney,7,10,CRY,IPS,1100,1070,1090,1050,0,1,24,3,14,45,0.0,0.0
647,Kaden,Rodney,7,5,CRY,BHA,1100,1070,1090,1130,0,1,24,3,16,45,0.0,0.0
217,Abdoulaye,Doucouré,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,51,0.046,0.0339999999999999
217,Abdoulaye,Doucouré,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,51,0.046,0.0339999999999999
222,Idrissa,Gueye,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,49,0.026,0.082
222,Idrissa,Gueye,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,49,0.026,0.082
223,James,Garner,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,50,0.0,0.0
223,James,Garner,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,50,0.0,0.0
224,Jack,Harrison,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,53,0.0,0.0
224,Jack,Harrison,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,53,0.0,0.0
226,Tim,Iroegbunam,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,45,0.0,0.0
226,Tim,Iroegbunam,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,45,0.0,0.0
230,Dwight,McNeil,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,57,0.0,0.0
230,Dwight,McNeil,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,57,0.0,0.0
577,Jesper,Lindstrøm,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,51,0.26,0.135
577,Jesper,Lindstrøm,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,51,0.26,0.135
603,Harrison,Armstrong,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,45,0.0,0.0
603,Harrison,Armstrong,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,45,0.0,0.0
614,Jenson,Metcalfe,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,45,0.0,0.0
614,Jenson,Metcalfe,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,45,0.0,0.0
651,Orel,Mangala,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,50,0.05,0.1124999999999999
651,Orel,Mangala,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,50,0.05,0.1124999999999999
678,Callum,Bates,8,14,EVE,MUN,1100,1130,1100,1120,0,1,24,3,13,45,0.0,0.0
678,Callum,Bates,8,1,EVE,ARS,1100,1360,1100,1340,0,1,24,3,16,45,0.0,0.0
10,Reiss,Nelson,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,50,0.26,0.1
10,Reiss,Nelson,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,50,0.26,0.1
19,Emile,Smith Rowe,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,57,0.158,0.0839999999999999
19,Emile,Smith Rowe,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,57,0.158,0.0839999999999999
239,Adama,Traoré,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,50,0.0,0.0
239,Adama,Traoré,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,50,0.0,0.0
240,Andreas,Hoelgebaum Pereira,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,52,0.432,0.2219999999999999
240,Andreas,Hoelgebaum Pereira,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,52,0.432,0.2219999999999999
243,Tom,Cairney,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,48,0.0,0.0
243,Tom,Cairney,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,48,0.0,0.0
246,Luke,Harris,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,45,0.0,0.0
246,Luke,Harris,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,45,0.0,0.0
247,Alex,Iwobi,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,56,0.088,0.338
247,Alex,Iwobi,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,56,0.088,0.338
249,Saša,Lukić,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,48,0.0,0.0
249,Saša,Lukić,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,48,0.0,0.0
254,Harrison,Reed,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,48,0.0,0.0
254,Harrison,Reed,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,48,0.0,0.0
259,Harry,Wilson,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,52,0.0,0.0
259,Harry,Wilson,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,52,0.0,0.0
604,Josh,King,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,45,0.0,0.0
604,Josh,King,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,45,0.0,0.0
605,Martial,Godo,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,45,0.0,0.0
605,Martial,Godo,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,45,0.0,0.0
622,Sander,Berge,9,18,FUL,TOT,1140,1110,1180,1330,0,1,24,3,13,50,0.0,0.046
622,Sander,Berge,9,12,FUL,LIV,1140,1360,1180,1340,0,1,24,3,16,50,0.0,0.046
262,Nathan,Broadhead,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,49,0.0,0.0
262,Nathan,Broadhead,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,49,0.0,0.0
264,Wes,Burns,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,49,0.0,0.0
264,Wes,Burns,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,49,0.0,0.0
265,Conor,Chaplin,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,51,0.0,0.0
265,Conor,Chaplin,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,51,0.0,0.0
271,Marcus,Myers-Harness,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,49,0.0,0.0
271,Marcus,Myers-Harness,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,49,0.0,0.0
273,Cameron,Humphreys,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,45,0.0,0.0
273,Cameron,Humphreys,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,45,0.0,0.0
274,Omari,Giraud-Hutchinson,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,52,0.06,0.146
274,Omari,Giraud-Hutchinson,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,52,0.06,0.146
277,Massimo,Luongo,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,45,0.0,0.0
277,Massimo,Luongo,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,45,0.0,0.0
278,Sam,Morsy,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,49,0.022,0.044
278,Sam,Morsy,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,49,0.022,0.044
281,Jack,Taylor,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,48,0.0,0.0
281,Jack,Taylor,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,48,0.0,0.0
359,Kalvin,Phillips,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,49,0.0,0.0
359,Kalvin,Phillips,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,49,0.0,0.0
611,Sam,Szmodics,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,58,0.336,0.006
611,Sam,Szmodics,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,58,0.336,0.006
619,Jens,Cajuste,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,45,0.0,0.06
619,Jens,Cajuste,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,45,0.0,0.06
631,Jack,Clarke,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,55,0.0,0.0
631,Jack,Clarke,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,55,0.0,0.0
632,Chiedozie,Ogbene,10,16,IPS,NFO,1080,1140,1100,1120,0,1,24,3,13,49,0.0,0.0
632,Chiedozie,Ogbene,10,20,IPS,WOL,1080,1060,1100,1090,0,1,24,3,16,49,0.0,0.0
117,Facundo,Buonanotte,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,50,0.398,0.174
117,Facundo,Buonanotte,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,50,0.398,0.174
192,Jordan,Ayew,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,52,0.056,0.022
192,Jordan,Ayew,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,52,0.056,0.022
285,Boubakary,Soumaré,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,44,0.0,0.01
285,Boubakary,Soumaré,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,44,0.0,0.01
287,Hamza,Choudhury,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,44,0.0,0.0
287,Hamza,Choudhury,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,44,0.0,0.0
290,Bobby,De Cordova-Reid,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,52,0.0,0.0
290,Bobby,De Cordova-Reid,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,52,0.0,0.0
292,Michael,Golding,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,44,0.0,0.0
292,Michael,Golding,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,44,0.0,0.0
297,Wanya,Marçal-Madivádua,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,45,0.0,0.0
297,Wanya,Marçal-Madivádua,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,45,0.0,0.0
298,Stephy,Mavididi,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,53,0.0,0.0
298,Stephy,Mavididi,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,53,0.0,0.0
299,Kasey,McAteer,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,47,0.0,0.0
299,Kasey,McAteer,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,47,0.0,0.0
300,Wilfred,Ndidi,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,50,0.142,0.046
300,Wilfred,Ndidi,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,50,0.142,0.046
309,Harry,Winks,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,45,0.032,0.17
309,Harry,Winks,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,45,0.032,0.17
501,Oliver,Skipp,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,48,0.0,0.0
501,Oliver,Skipp,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,48,0.0,0.0
570,Abdul,Fatawu,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,53,0.04,0.096
570,Abdul,Fatawu,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,53,0.04,0.096
606,Will,Alves,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,45,0.0,0.0
606,Will,Alves,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,45,0.0,0.0
635,Bilal,El Khannouss,11,4,LEI,BRE,1120,1080,1080,1100,0,1,24,3,13,49,0.0,0.0
635,Bilal,El Khannouss,11,15,LEI,NEW,1120,1100,1080,1130,0,1,24,3,16,49,0.0,0.0
312,Stefan,Bajčetić Maquieira,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,45,0.0,0.0
312,Stefan,Bajčetić Maquieira,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,45,0.0,0.0
312,Stefan,Bajčetić Maquieira,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,45,0.0,0.0
312,Stefan,Bajčetić Maquieira,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,45,0.0,0.0
315,Bobby,Clark,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,45,0.0,0.0
315,Bobby,Clark,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,45,0.0,0.0
315,Bobby,Clark,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,45,0.0,0.0
315,Bobby,Clark,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,45,0.0,0.0
317,Diogo,Teixeira da Silva,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,72,0.0,0.0
317,Diogo,Teixeira da Silva,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,72,0.0,0.0
317,Diogo,Teixeira da Silva,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,72,0.0,0.0
317,Diogo,Teixeira da Silva,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,72,0.0,0.0
318,Ben,Doak,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,45,0.0,0.0
318,Ben,Doak,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,45,0.0,0.0
318,Ben,Doak,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,45,0.0,0.0
318,Ben,Doak,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,45,0.0,0.0
319,Harvey,Elliott,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,52,0.0,0.0
319,Harvey,Elliott,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,52,0.0,0.0
319,Harvey,Elliott,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,52,0.0,0.0
319,Harvey,Elliott,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,52,0.0,0.0
320,Endo,Wataru,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,47,0.0,0.0
320,Endo,Wataru,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,47,0.0,0.0
320,Endo,Wataru,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,47,0.0,0.0
320,Endo,Wataru,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,47,0.0,0.0
323,Ryan,Gravenberch,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,50,0.03,0.096
323,Ryan,Gravenberch,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,50,0.03,0.096
323,Ryan,Gravenberch,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,50,0.03,0.096
323,Ryan,Gravenberch,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,50,0.03,0.096
324,Curtis,Jones,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,53,0.225,0.015
324,Curtis,Jones,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,53,0.225,0.015
324,Curtis,Jones,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,53,0.225,0.015
324,Curtis,Jones,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,53,0.225,0.015
327,Luis,Díaz,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,77,0.2699999999999999,0.124
327,Luis,Díaz,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,77,0.2699999999999999,0.124
327,Luis,Díaz,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,77,0.2699999999999999,0.124
327,Luis,Díaz,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,77,0.2699999999999999,0.124
328,Mohamed,Salah,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,129,0.54,0.124
328,Mohamed,Salah,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,129,0.54,0.124
328,Mohamed,Salah,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,129,0.54,0.124
328,Mohamed,Salah,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,129,0.54,0.124
329,Alexis,Mac Allister,12,17,LIV,SOU,1370,1060,1360,1060,0,1,24,3,12,62,0.032,0.112
329,Alexis,Mac Allister,12,15,LIV,NEW,1370,1100,1360,1130,0,1,24,3,14,62,0.032,0.112
329,Alexis,Mac Allister,12,8,LIV,EVE,1370,1080,1360,1080,0,1,24,3,15,62,0.032,0.112
329,Alexis,Mac Allister,12,18,LIV,TOT,1370,1110,1360,1330,0,1,24,3,17,62,0.032,0.112
